hid,name,since,location,description,response_time,response_rate,acceptance,is_super_host,neighbourhood,email_verified,phone_verified,work_email_verified,identity_verified,picture,thumbnail,url
51283391,Uraiwon,2015-12-14,Thailand,Friendly and kind.,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/2c12d45b-7072-439b-9bb2-e9696031146b.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/2c12d45b-7072-439b-9bb2-e9696031146b.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/51283391
189142716,Newin,2018-05-12,TH,,within an hour,0.67,0.8,0,Upper Sukhumvit,0,1,0,0,https://a0.muscache.com/im/pictures/user/46c38832-f1e4-4cd3-b578-6d12a702d407.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/46c38832-f1e4-4cd3-b578-6d12a702d407.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/189142716
38031353,Teerawat,2015-07-09,"Bangkok, Thailand","We are living here very near a golf course.Sometimes, we go for golf driving.Happy to have new friends pop up as we have retired already.    My wife is expert in Thai cooking as well as a delicious cake maker. We both play golf sometimes.We have a free golf set for friends to lend.",within an hour,1.0,1.0,0,,1,1,0,0,https://a0.muscache.com/im/users/38031353/profile_pic/1436485893/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/38031353/profile_pic/1436485893/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/38031353
121366207,Lily,2017-03-18,"Chatuchak, Bangkok, Thailand",,within an hour,1.0,1.0,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/487b5316-7221-4acf-bb8b-5a182f7d1622.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/487b5316-7221-4acf-bb8b-5a182f7d1622.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/121366207
159328003,Quang Ha,2017-11-19,TH,,,0.0,1.0,0,Banglampoo,1,1,0,1,https://a0.muscache.com/im/pictures/user/00211e78-16c0-412b-ad61-6bfe80f2c9a8.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/00211e78-16c0-412b-ad61-6bfe80f2c9a8.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/159328003
158909807,李,2017-11-15,China,和有故事的人聊天，分享真的是一件幸运又开心的事，每次都能收获好多,a few days or more,0.0,0.5,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/05cdf9d5-bee0-4793-af0b-2d31c5fd746a.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/05cdf9d5-bee0-4793-af0b-2d31c5fd746a.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/158909807
143673060,Leo,2017-08-01,China,"Hello , am Leo , nice to meet u guys in airbnb. I like the life in bangkok very much^_^ ! Hope you have a nice trip here and enjoy it ",,0.0,1.0,0,Upper Sukhumvit,1,1,0,1,https://a0.muscache.com/im/pictures/user/05202afc-e3a9-47eb-af8a-64d881742a68.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/05202afc-e3a9-47eb-af8a-64d881742a68.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/143673060
187908471,Patcharapim,2018-05-04,"Bangkok, Thailand",,,0.0,0.0,0,,1,1,1,0,https://a0.muscache.com/im/pictures/user/f8005970-ae9a-45bf-b0d9-548300183cb6.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/f8005970-ae9a-45bf-b0d9-548300183cb6.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/187908471
54354745,LiNly,2016-01-12,"Samut Prakan, Thailand",,,0.0,0.0,0,Phra Khanong ,1,1,1,1,https://a0.muscache.com/im/pictures/user/a14eb04c-be60-4149-9a68-3e7aec9a52e9.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/a14eb04c-be60-4149-9a68-3e7aec9a52e9.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/54354745
185566902,Thanawat,2018-04-21,"Bangkok, Thailand",,within a day,0.5,1.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/4a009ad3-ef5a-48ac-b899-37c72b083f3f.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/4a009ad3-ef5a-48ac-b899-37c72b083f3f.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/185566902
188113892,Preeyawadee,2018-05-06,"Bangkok, Thailand",,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/6c8ba072-c3fa-4c71-b068-c8e73fdd2af0.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/6c8ba072-c3fa-4c71-b068-c8e73fdd2af0.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/188113892
13758927,Nuthapol,2014-04-01,"Bangkok, Thailand",,,0.0,0.0,0,Klong Toey,1,1,0,1,https://a0.muscache.com/im/users/13758927/profile_pic/1396329398/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/13758927/profile_pic/1396329398/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/13758927
189289635,海龙,2018-05-13,China,,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/ce39ec10-fc4d-4c24-aafd-8c88b00df15d.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/ce39ec10-fc4d-4c24-aafd-8c88b00df15d.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/189289635
132210383,Panjaporn,2017-05-27,"Bangkok, Thailand",,within an hour,1.0,1.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/becf5cf7-b660-4c74-bec9-b6b9e28a4f45.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/becf5cf7-b660-4c74-bec9-b6b9e28a4f45.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/132210383
171082741,Wiset,2018-02-01,"Bangkok, Thailand",,within a few hours,1.0,0.67,0,Upper Sukhumvit,1,1,0,1,https://a0.muscache.com/im/pictures/user/92402297-25b0-4cbd-8480-e944d6b9d962.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/92402297-25b0-4cbd-8480-e944d6b9d962.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/171082741
116182754,The Printing House,2017-02-13,"140 Dinso Road, Sao Ching Cha, Phranakorn, Bangkok, Thailand 10200","The Printing House Poshtel is an industrial loft-style boutique hotel situated on Bangkok’s Dinso Road, in a district that is close to the Grand Palace, Sanam Luang, Golden Mount, and many other sites of great historical interest.Our building itself is more than 70 years old, and was initially used as the first textbook printing house for Thai educational institutions. To retain this important link with the past, we have carefully renovated the lovely old structure and given our various outlets names that evoke its former role.Our reception area is on the first floor, and was formerly the main storage area of the old printing house, where paper was delivered and the books held ready for transportation out to the schools and universities, and to the railway station for shipment upcountry.Today you can be assured of a warm Thai welcome from our friendly team!On this level two is the Café and Pantry, a cosy and brightly coloured niche where guests can enjoy a snack, a cooling drink, and a cup of fine tea or coffee.",within an hour,0.67,1.0,0,,1,1,1,0,https://a0.muscache.com/im/pictures/user/c3f14a29-fbe6-4061-bf6a-25375508281c.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/c3f14a29-fbe6-4061-bf6a-25375508281c.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/116182754
37846227,Anchalee,2015-07-07,"Bangkok, Thailand",Hi I’m Aun. Looking forwards to see you all. :),within an hour,1.0,1.0,0,,1,1,0,1,https://a0.muscache.com/im/users/37846227/profile_pic/1436327870/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/37846227/profile_pic/1436327870/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/37846227
106351343,Cornerstone,2016-12-06,"Bangkok, Thailand",Cornerstone is a Boutique Hotel for a group of friends and family locate at the heart of Bangkok in Asoke neighbourhoods.,within a day,1.0,1.0,0,Klong Toey,1,1,0,1,https://a0.muscache.com/im/pictures/user/d61866d4-4b0f-47c0-9f9d-112e27ada42e.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/d61866d4-4b0f-47c0-9f9d-112e27ada42e.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/106351343
183533955,Palmy,2018-04-10,"Bangkok, Thailand",,a few days or more,0.0,1.0,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/89cd847b-b073-47a6-bf11-f489ef98acbe.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/89cd847b-b073-47a6-bf11-f489ef98acbe.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/183533955
188219608,Tianhao,2018-05-06,"Ratchathewi, Bangkok, Thailand",,,0.0,0.0,0,Phra Khanong ,1,1,0,0,https://a0.muscache.com/im/pictures/user/c5d47f04-7311-427c-a81a-f7a37108e807.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/c5d47f04-7311-427c-a81a-f7a37108e807.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/188219608
69640446,Chanyika & Tang Mo,2016-04-30,"524 Jarunsanitowng 65 Yeak 10 Bangbumru Bang Plat Bangkok, Thailand",Whats@pp avail for u ^^,within an hour,1.0,0.5,0,Pinklao,1,1,1,1,https://a0.muscache.com/im/pictures/user/e93dc08c-3ab0-47c5-b801-b4be8d631690.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/e93dc08c-3ab0-47c5-b801-b4be8d631690.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/69640446
190079612,Anekchai,2018-05-17,TH,,,0.0,0.0,0,,1,0,0,0,https://a0.muscache.com/im/pictures/user/2ea850af-0631-4203-a3d2-e00cd8df22cf.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/2ea850af-0631-4203-a3d2-e00cd8df22cf.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/190079612
104992066,BRB Hostel Bangkok Silom,2016-11-24,TH,,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/950c4bf6-dc9b-46bf-96bf-205e940429b8.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/950c4bf6-dc9b-46bf-96bf-205e940429b8.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/104992066
110449636,Kanokporn,2017-01-08,"Nonthaburi, Nonthaburi, Thailand",I love to travel and favorite in fashion update.,,0.0,0.0,0,Bang Sue,1,1,0,0,https://a0.muscache.com/im/pictures/user/cfc6889a-95f7-46db-9d30-4f262fcdabb9.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/cfc6889a-95f7-46db-9d30-4f262fcdabb9.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/110449636
37785658,Vanchai,2015-07-07,Thailand,We've 3 kids and we've lived with our parents.  We've many condo and willing to welcome you to stay and visit Bangkok and Thailand.  We're ready to advise your trip.,within a few hours,1.0,1.0,0,Sathorn,1,1,0,0,https://a0.muscache.com/im/pictures/user/dc8ff7d3-a7f3-4a2d-896e-cd554694a5aa.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/dc8ff7d3-a7f3-4a2d-896e-cd554694a5aa.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/37785658
185307119,Manatcha,2018-04-20,TH,,within an hour,1.0,0.0,0,,0,1,0,0,https://a0.muscache.com/im/pictures/user/8185125a-9da1-4f16-aa13-bbf94dcaba8e.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/8185125a-9da1-4f16-aa13-bbf94dcaba8e.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/185307119
188277004,Erik,2018-05-07,"Pinellas Park, Florida, United States","Hosting in Patk24, Sukhumvit area",,0.0,0.0,0,,0,1,0,0,https://a0.muscache.com/im/pictures/user/2674854e-7987-4a1d-a1ed-77de5f9b6407.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/2674854e-7987-4a1d-a1ed-77de5f9b6407.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/188277004
56923341,Lau,2016-01-31,Hong Kong,,,0.0,0.0,0,,0,1,0,1,https://a0.muscache.com/im/pictures/user/50d786c3-d377-4ff2-9bce-56fb4ecbfcb4.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/50d786c3-d377-4ff2-9bce-56fb4ecbfcb4.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/56923341
183942666,Albina,2018-04-12,"Phuket, Phuket, Thailand",,,0.0,0.0,0,Bangkok Yai,1,1,0,1,https://a0.muscache.com/im/pictures/user/406b6ed7-1cc8-4441-b482-b675a7343c58.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/406b6ed7-1cc8-4441-b482-b675a7343c58.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/183942666
6905611,Kantasom,2013-06-14,"Bangkok, Bangkok, Thailand","Welcome all airbnb travelers to Baan Noppawong, the finest small hotel located on Ratchadamnoen Road, in the middle of Bangkok historical district.",,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/ea32b192-b00b-4b72-9897-d1ae3cc77772.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/ea32b192-b00b-4b72-9897-d1ae3cc77772.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/6905611
190257506,Siritip,2018-05-18,TH,,,0.0,0.0,0,,0,1,0,0,https://a0.muscache.com/im/pictures/user/524424b0-bece-479b-b0da-15b1f35152ef.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/524424b0-bece-479b-b0da-15b1f35152ef.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/190257506
151879505,Rose,2017-09-24,China,"小秘密:各位旅行家們,想要更加省錢和優惠,只要當你預定前複製和打開我的鏈接 https://abnb.me/e/w8aWbdv6nNHello,My name is Rose,I am the one who love to travel,I like to stay in a nice room,It makes me feel so good. I want to be the owner of a nice and beautiful accommodation,comfortable beds,soft beds ,quality linen. I love a beautiful and clean room and i have a small kitchen and cooking same as we are (Email hidden by Airbnb) i made my dream come true by making by my own (Website hidden by Airbnb) putting everything down in the real world and give it to my guest who visit and stay in my room. The rooms are beautiful and comfortable for relaxation.I love a serive mind and intend to pay attention to every detail.We will made our friends to stay with us ,so i want you to try our accommodation and you will be impress.Please try to stay with us and you will be impressed forever.喜愛泰國的Rose,希望將我的居所打造成每位旅客的夢想地,聆聽意見不斷改進不斷創新是我的理念,為客人提供優質的環境是我的目標,我知道人無完人經營當中可能會遇到種種問題,希望大家也別吝嗇自己的文采,有什麼就儘管提出,這也是令到居所能盡善盡美的捷近,感謝大家的預定,我會無條件的全天候等待你的光臨!",within a few hours,1.0,0.17,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/1ce7e093-73b2-4848-b488-87a300f88abb.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/1ce7e093-73b2-4848-b488-87a300f88abb.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/151879505
182567523,Borirat,2018-04-05,TH,,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/9ad2be7f-f26e-48e5-93a2-8d5722b53c55.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/9ad2be7f-f26e-48e5-93a2-8d5722b53c55.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/182567523
45355435,Karn,2015-09-29,"Bangkok, Thailand",I love traveling and make friends come to meet me my home I will wait you be my guests and share experience try to be my friend.,,0.0,0.0,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/217a03c6-4bbc-4f8d-b389-bd697e6e38f6.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/217a03c6-4bbc-4f8d-b389-bd697e6e38f6.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/45355435
190062176,Ratikorn,2018-05-17,TH,,,0.0,1.0,0,Phasi Charoen,1,1,0,0,https://a0.muscache.com/im/pictures/user/2e097e27-ba7e-4eb4-83fe-eb18345f68f9.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/2e097e27-ba7e-4eb4-83fe-eb18345f68f9.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/190062176
190370477,Jin,2018-05-19,"Bangkok, Thailand",,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/7b05b465-53d1-4ef4-a676-ecffe2b2e721.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/7b05b465-53d1-4ef4-a676-ecffe2b2e721.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/190370477
187647176,AVANI Atrium Bangkok Team,2018-05-03,"Bangkok, Thailand","Get the best of Thailand’s buzzing capital at AVANI Atrium Bangkok. It’s never been easier to mix travel, business and leisure. Take care of business, sleep in style each night and have total connectivity to Bangkok’s vibrant heart, at our city hotel in Bangkok. It’s all the details that matter, done well.",within a day,1.0,1.0,0,Din Daeng/Huai Khwang,1,1,0,0,https://a0.muscache.com/im/pictures/user/20d5355c-96a8-4f47-b114-d80ca1ea04e0.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/20d5355c-96a8-4f47-b114-d80ca1ea04e0.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/187647176
188488042,Kittipa,2018-05-08,Thailand,I'm good responsible and good service mind.,within a day,1.0,0.67,0,Suan Luang,1,1,0,0,https://a0.muscache.com/im/pictures/user/7464de81-5e07-4495-bfd2-a966820b6d03.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/7464de81-5e07-4495-bfd2-a966820b6d03.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/188488042
107630297,Sivarat,2016-12-18,"Bangkok, Thailand","I'm working as a Human Resources Business Partner Ananda Development Public company limited,Bangkok,Thailand.I love traveling, plan to travel at least once a year for relaxing myself from work.  ",,0.0,0.0,0,,1,1,1,1,https://a0.muscache.com/im/pictures/user/a607005a-124f-4a93-89ad-91f8048bf12a.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/a607005a-124f-4a93-89ad-91f8048bf12a.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/107630297
190519081,Nissorn,2018-05-20,TH,,,0.0,0.0,0,Chinatown,1,1,0,0,https://a0.muscache.com/im/pictures/user/09af9b17-30d7-4a0e-ad70-bb4e7f0b5eb3.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/09af9b17-30d7-4a0e-ad70-bb4e7f0b5eb3.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/190519081
68057844,Qi,2016-04-20,"Bangkok, Thailand","I like traveling, food and fashion. I have been to Hongkong, Taiwan, Japan, America, Canada and so on. The motto is: read ten thousand volumes, travel ten thousand miles, and make friends everywhere.喜欢旅行､美食､时尚，去过香港､台湾､日本､美国､加拿大､。。。。。格言是:读万卷书､行万里路､广交四方交！",within an hour,1.0,1.0,0,Klong Toey,1,1,0,1,https://a0.muscache.com/im/pictures/user/584ed5e2-8a5c-4ff2-a369-e656b56da850.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/584ed5e2-8a5c-4ff2-a369-e656b56da850.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/68057844
188616926,เชิญชัย,2018-05-09,"Bangkok, Thailand",,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/0d84da5f-a8bc-4ae5-95f8-a30ff119a4fc.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/0d84da5f-a8bc-4ae5-95f8-a30ff119a4fc.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/188616926
144823784,Wichittra,2017-08-07,"Bangkok, Thailand",,,0.0,0.0,0,Chatuchak,1,1,0,0,https://a0.muscache.com/im/pictures/user/b4c7c311-5dbf-4bb9-b8a7-a6cb275c84e4.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/b4c7c311-5dbf-4bb9-b8a7-a6cb275c84e4.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/144823784
160707102,Rudolf,2017-11-30,"Bangkok, Thailand",,within a few hours,0.8,0.0,0,Phra Khanong ,1,1,0,0,https://a0.muscache.com/im/pictures/user/17e8b851-5808-4fe2-8982-ce8b36178976.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/17e8b851-5808-4fe2-8982-ce8b36178976.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/160707102
174368612,Lisa,2018-02-20,China,外向的我，喜欢去世界不同的地方看看,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/9e7c0162-b0c7-43af-8d27-aacb6b0f26f2.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/9e7c0162-b0c7-43af-8d27-aacb6b0f26f2.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/174368612
181653171,Dennis,2018-03-31,"Bangkok, Bangkok, Thailand","My life experience is vast and filled with many wonderful things. I like to interact with people from all walks of life.I guess my motto must be,, Treat others as you wish to be treated !!Live in peace.",within a few hours,1.0,1.0,0,,0,1,0,1,https://a0.muscache.com/im/pictures/user/39dde5b2-5891-4612-8977-34510dfccc64.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/39dde5b2-5891-4612-8977-34510dfccc64.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/181653171
188817426,Benjaphorn,2018-05-10,Thailand,"Hi there ;)I'm Boe, 24 years of age who love hostingAirbnb guests. I enjoy travelling, coffee, trying new restaurant.I recently started my journey as a host after been to many country. I decide that the best way to enrich the community of travelers that are looking for a home away from home is to give them the best home. Come support this warm and welcome community of people. ",within a few hours,0.75,1.0,0,Ratchathewi/Phaya Thai,1,1,0,0,https://a0.muscache.com/im/pictures/user/c27f5de0-74bd-4877-97b0-e06d7bcdcf54.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/c27f5de0-74bd-4877-97b0-e06d7bcdcf54.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/188817426
70413,Patiyuth,2010-01-13,"Bangkok, Thailand","P&R Residence, BangkokSituated in the center of Bangkok and few steps away from the Chaophaya River.",,0.0,0.0,0,Silom,1,1,0,0,https://a0.muscache.com/im/pictures/user/ef73060e-9a91-48be-b13f-ca96a09f20c0.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/ef73060e-9a91-48be-b13f-ca96a09f20c0.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/70413
8336931,Tontrakun,2013-08-23,"San Francisco, California, United States",,within a day,0.73,0.97,0,,1,1,0,1,https://a0.muscache.com/im/users/8336931/profile_pic/1377233197/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/8336931/profile_pic/1377233197/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/8336931
185085665,Wilawan,2018-04-18,TH,,,0.0,0.0,0,,0,1,0,0,https://a0.muscache.com/im/pictures/user/d4ecaa49-3983-42b5-ad03-7f97fd909c37.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/d4ecaa49-3983-42b5-ad03-7f97fd909c37.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/185085665
164110844,Jiaojiao,2017-12-25,China,,,0.0,0.0,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/e1c0d8b8-5d33-40e8-8403-b6645f4d1829.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/e1c0d8b8-5d33-40e8-8403-b6645f4d1829.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/164110844
119203329,Vv,2017-03-05,"Ratchathewi, Bangkok, Thailand","喜欢曼谷的气候就留在了曼谷,希望你从天涯海角来,留下你的故事。",within an hour,1.0,1.0,1,Din Daeng/Huai Khwang,0,1,0,1,https://a0.muscache.com/im/pictures/user/43c46138-7be0-49e4-89b7-90576a6aef98.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/43c46138-7be0-49e4-89b7-90576a6aef98.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/119203329
146826737,Surachet,2017-08-20,"Bangkok, Thailand",,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/4eebd1e4-acf5-4b36-81f5-8d479d40feee.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/4eebd1e4-acf5-4b36-81f5-8d479d40feee.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/146826737
32113789,Chaninthorn,2015-04-28,"Bangkok, Thailand","Hi! I'm Ju. I like traveling around to explore other countries. I have stayed in many Airbnb with lovely hosts. Recently, I have turned my position to be a host in Airbnb with lovely rooms! I also own a coffee shop at downstair in the same building. I hope I could welcome the host and new guests to explore the old town Bangkok.",within a few hours,1.0,1.0,0,Pom Prap Sattru Phai ,1,1,0,1,https://a0.muscache.com/im/users/32113789/profile_pic/1433274307/original.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/users/32113789/profile_pic/1433274307/original.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/32113789
192063755,Thadchakorn,2018-05-28,TH,Room for rent near mrt (thailand culture station) full furnish swiming pool    Tv.   Airconditioner ,,0.0,0.0,0,,0,1,0,1,https://a0.muscache.com/im/pictures/user/393a8377-0382-4211-ae41-311bff965d7f.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/393a8377-0382-4211-ae41-311bff965d7f.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/192063755
86531461,Armmy,2016-07-28,"Bangkok, Thailand",,,0.0,0.0,0,,1,1,1,1,https://a0.muscache.com/im/pictures/user/cc55cbfb-6e89-4b49-af6a-a185ebd54330.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/cc55cbfb-6e89-4b49-af6a-a185ebd54330.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/86531461
192217276,Pratunam Design,2018-05-29,"Bangkok, Thailand",We are the profession hospitality team! we onlyl ist the perfect and peaceful space that will most likely suit the need of every traveler. If you have any inquiry with your dates or need any help during your stay please feel free to contact me 24/7. I’m looking forward to hear from you. ,within an hour,1.0,1.0,0,Ratchathewi/Phaya Thai,1,1,0,1,https://a0.muscache.com/im/pictures/user/2ce4e859-a0c4-4254-a093-ad175f3aa210.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/2ce4e859-a0c4-4254-a093-ad175f3aa210.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/192217276
117247424,Banjapat,2017-02-20,"Bangkok, Thailand","hello, this is Benjie.  I am a friendly and easy going local guy, with a huge interest in hospitality.  I firmly believe that life is about experiences you collect, be it friends, memories, or momentos.  its sometimes more than what we have in our pockets, but also what we share and what we give.  so much to see and live in this world, let me share with you my Bangkok.  ",within an hour,1.0,1.0,1,,1,1,0,1,https://a0.muscache.com/im/pictures/user/a96af841-f8dc-449e-bb0e-e47b4f3a39db.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/a96af841-f8dc-449e-bb0e-e47b4f3a39db.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/117247424
28775498,Jee,2015-03-04,"Bangkok, Bangkok, Thailand",,within an hour,1.0,1.0,0,,1,1,1,1,https://a0.muscache.com/im/pictures/user/25b89713-017e-4696-8aca-4400ed7cae25.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/25b89713-017e-4696-8aca-4400ed7cae25.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/28775498
